I0,I1,I2
1311,6934,-8245
-4166,7849,-3683
-6080,7862,-1782
-8060,6880,1180
-8534,4653,3881
-7552,1200,6352
-5659,-4562,10221
-2615,-6261,8876
961,-7569,6608
5238,-7990,2752
7115,-7301,186
8353,-5824,-2529
8072,-2904,-5168
6558,1406,-7964
3906,5478,-9384
585,7066,-7651
-4026,7948,-3922
-6385,7705,-1320
-8101,6484,1617
-8377,4067,4310
-7169,457,6712
-5057,-4690,9747
-2260,-6455,8715
3584,-7672,4088
5494,-8109,2615
7354,-7231,-123
8584,-5647,-2937
7990,-2491,-5499
6488,3345,-9833
3658,5775,-9433
515,7313,-7828
-4186,8200,-4014
-6579,7948,-1369
-8344,6723,1621
-8720,4450,4270
-7610,891,6719
-5506,-4648,10154
-2730,-6352,9082
1060,-7738,6678
5197,-8109,2912
7173,-7458,285
8431,-5890,-2541
8138,-2866,-5272
6781,1732,-8513
4158,5531,-9689
944,7189,-8133
-3955,8080,-4125
-6364,7878,-1514
-8200,6880,1320
-8584,4475,4109
-7519,1056,6463
-5638,-4566,10204
-2701,-6245,8946
787,-7693,6906
5354,-8068,2714
7144,-7321,177
8485,-5758,-2727
8171,-2879,-5292
6810,1703,-8513
4158,5511,-9669
878,7165,-8043
-3889,8151,-4262
-6402,7977,-1575
-8200,6913,1287
-8691,4673,4018
-7684,1183,6501
-5795,-4566,10361
-2813,-6245,9058
742,-7602,6860
5185,-8134,2949
7115,-7511,396
8501,-5948,-2553
8245,-3184,-5061
6901,952,-7853
4339,5469,-9808
1200,7062,-8262
-4046,7994,-3948
-6270,7977,-1707
-8113,6938,1175
-8600,4714,3886
-7660,1307,6353
-5692,-4591,10283
-2697,-6208,8905
829,-7548,6719
5193,-8052,2859
7070,-7309,239
8151,-5754,-2397
7783,-2648,-5135
6463,2008,-8471
3729,5593,-9322
548,7140,-7688
-4063,7969,-3906
-6430,7557,-1127
-8056,6369,1687
-8171,3976,4195
-7049,363,6686
-4892,-4661,9553
-1955,-6521,8476
4541,-7470,2929
5498,-7878,2380
7515,-6967,-548
8336,-5135,-3201
7618,-1881,-5737
6026,4719,-10745
3126,5931,-9057
41,7338,-7379
-4846,8027,-3181
-6694,7404,-710
-8233,6146,2087
-8332,3539,4793
-7029,-33,7062
-4690,-5024,9714
-1823,-6661,8484
4694,-7746,3052
5700,-8250,2550
7717,-7326,-391
8699,-5391,-3308
8151,-2297,-5854
6567,4009,-10576
3852,5750,-9602
573,7375,-7948
-3943,8184,-4241
-6509,7887,-1378
-8254,6789,1465
-8600,4512,4088
-7495,911,6584
-5449,-4591,10040
-2516,-6352,8868
1637,-7544,5907
5374,-7965,2591
7383,-7214,-169
8369,-5577,-2792
7965,-2532,-5433
6364,3085,-9449
3568,5700,-9268
396,7173,-7569
-4294,7986,-3692
-6513,7647,-1134
-8064,6414,1650
-8287,4030,4257
-7103,358,6745
-5003,-4607,9610
-1905,-6509,8414
4537,-7639,3102
5568,-7969,2401
7540,-7132,-408
8505,-5292,-3213
7821,-2095,-5726
6204,4496,-10700
3399,5911,-9310
177,7375,-7552
-4529,8138,-3609
-6661,7730,-1069
-8200,6476,1724
-8448,3955,4493
-7280,371,6909
-5073,-4714,9787
-2190,-6587,8777
3584,-7779,4195
5552,-8196,2644
7585,-7400,-185
8547,-5601,-2946
8229,-2656,-5573
6686,2970,-9656
4137,5643,-9780
849,7239,-8088
-3935,8138,-4203
-6389,8010,-1621
-8188,6864,1324
-8625,4525,4100
-7639,1023,6616
-5564,-4607,10171
-2640,-6459,9099
981,-7783,6802
5416,-8241,2825
7214,-7478,264
8530,-5968,-2562
8443,-3172,-5271
7024,771,-7795
4500,5329,-9829
1216,7029,-8245
-4158,7986,-3828
-6080,8122,-2042
-8151,7103,1048
-8728,4838,3890
-7858,1476,6382
-6043,-4723,10766
-3011,-6278,9289
148,-7680,7532
5086,-8303,3217
7004,-7697,693
8468,-6253,-2215
8509,-3654,-4855
7132,16,-7148
4735,5073,-9808
1699,6814,-8513
-4690,7796,-3106
-5919,8097,-2178
-8064,7099,965
-8596,4941,3655
-7812,1485,6327
-5861,-4756,10617
-3003,-6121,9124
169,-7676,7507
5049,-8340,3291
6950,-7635,685
8336,-6204,-2132
8291,-3485,-4806
7243,-20,-7223
4620,5123,-9743
1518,6876,-8394
-4339,7899,-3560
-5907,7998,-2091
-8056,7037,1019
-8534,4760,3774
-7631,1476,6155
-5795,-4743,10538
-2945,-6109,9054
589,-7557,6968
5090,-7998,2908
6913,-7400,487
8291,-6010,-2281
8010,-3027,-4983
6694,1080,-7774
4054,5473,-9527
775,7086,-7861
-4026,8002,-3976
-6422,7639,-1217
-8093,6554,1539
-8427,4079,4348
-7276,660,6616
-5127,-4566,9693
-2371,-6459,8830
2046,-7730,5684
5432,-8184,2752
7251,-7313,62
8427,-5700,-2727
8250,-2821,-5429
6674,1951,-8625
4145,5506,-9651
858,7210,-8068
-3943,8109,-4166
-6525,7969,-1444
-8291,6946,1345
-8753,4566,4187
-7701,1167,6534
-5779,-4529,10308
-2805,-6237,9042
210,-7746,7536
5061,-8208,3147
7033,-7590,557
8398,-6051,-2347
8287,-3246,-5041
6884,598,-7482
4252,5379,-9631
1031,6991,-8022
-4129,7932,-3803
-6212,7874,-1662
-8052,6798,1254
-8344,4380,3964
-7330,1006,6324
-5490,-4521,10011
-2524,-6212,8736
1720,-7466,5746
5321,-7920,2599
7235,-7161,-74
8349,-5506,-2843
7792,-2433,-5359
6323,3576,-9899
3473,5779,-9252
457,7264,-7721
-4277,8056,-3779
-6554,7651,-1097
-8113,6513,1600
-8439,4149,4290
-7235,577,6658
-5110,-4620,9730
-2165,-6451,8616
3580,-7569,3989
5539,-8097,2558
7565,-7165,-400
8555,-5399,-3156
8039,-2310,-5729
6550,4125,-10675
4026,5824,-9850
816,7458,-8274
-4021,8254,-4233
-6348,8134,-1786
-8237,7037,1200
-8617,4714,3903
-7709,1200,6509
-5787,-4661,10448
-2796,-6336,9132
746,-7660,6914
5329,-8188,2859
7165,-7511,346
8526,-5907,-2619
8402,-3180,-5222
6996,808,-7804
4541,5304,-9845
1225,7008,-8233
-4108,8002,-3894
-6092,8019,-1927
-8023,7029,994
-8629,4842,3787
-7614,1344,6270
-5874,-4690,10564
-2796,-6175,8971
713,-7532,6819
5308,-8142,2834
7156,-7441,285
8452,-5948,-2504
8241,-3036,-5205
6859,866,-7725
4397,5399,-9796
1212,7053,-8265
-4211,7936,-3725
-6150,8047,-1897
-8126,6979,1147
-8584,4760,3824
-7664,1254,6410
-5824,-4780,10604
-2825,-6249,9074
969,-7627,6658
5271,-8196,2925
7136,-7491,355
8386,-5993,-2393
8278,-3159,-5119
6925,540,-7465
4512,5308,-9820
1150,7012,-8162
-4335,8019,-3684
-6063,7965,-1902
-8130,6938,1192
-8505,4653,3852
-7573,1196,6377
-5626,-4739,10365
-2759,-6241,9000
977,-7618,6641
5304,-8039,2735
7062,-7326,264
8349,-5795,-2554
8047,-2928,-5119
6740,1340,-8080
4087,5370,-9457
833,7004,-7837
-3968,7924,-3956
-6220,7540,-1320
-7911,6414,1497
-8233,3943,4290
-7095,408,6687
-4809,-4607,9416
-1963,-6492,8455
3894,-7503,3609
5622,-8052,2430
7458,-7119,-339
8456,-5263,-3193
7924,-2227,-5697
6393,4351,-10744
3621,5742,-9363
495,7330,-7825
-4244,8113,-3869
-6604,7854,-1250
-8365,6723,1642
-8670,4252,4418
-7585,771,6814
-5445,-4587,10032
-2536,-6472,9008
1410,-7779,6369
5350,-8188,2838
7264,-7511,247
8468,-5898,-2570
8287,-3019,-5268
6868,1023,-7891
4108,5486,-9594
1039,7053,-8092
-3861,8006,-4145
-6257,7928,-1671
-8076,6826,1250
-8386,4434,3952
-7338,965,6373
-5465,-4488,9953
-2545,-6270,8815
1505,-7565,6060
5337,-7907,2570
7288,-7111,-177
8291,-5597,-2694
7804,-2425,-5379
6286,3097,-9383
3510,5667,-9177
346,7235,-7581
-4294,8010,-3716
-6554,7557,-1003
-8113,6369,1744
-8361,3980,4381
-7189,334,6855
-4908,-4764,9672
-2091,-6645,8736
3840,-7709,3869
5552,-8085,2533
7445,-7309,-136
8518,-5506,-3012
8097,-2433,-5664
6641,3440,-10081
4059,5750,-9809
796,7309,-8105
-3935,8159,-4224
-6476,7973,-1497
-8303,7016,1287
-8703,4607,4096
-7680,1047,6633
-5742,-4566,10308
-2743,-6331,9074
594,-7709,7115
5185,-8155,2970
7066,-7441,375
8390,-6072,-2318
8415,-3188,-5227
6901,792,-7693
4479,5263,-9742
1047,6996,-8043
-4153,8023,-3870
-6216,8010,-1794
-8089,6925,1164
-8637,4760,3877
-7623,1266,6357
-5836,-4681,10517
-2838,-6237,9075
651,-7585,6934
5189,-8097,2908
7090,-7532,442
8406,-6105,-2301
8274,-3262,-5012
6921,515,-7436
4409,5346,-9755
1192,7049,-8241
-4368,7977,-3609
-6117,8118,-2001
-8130,6975,1155
-8720,4888,3832
-7849,1447,6402
-5940,-4809,10749
-3023,-6096,9119
140,-7639,7499
5049,-8241,3192
6950,-7680,730
8377,-6204,-2173
8369,-3485,-4884
7264,61,-7325
4599,5238,-9837
1468,6991,-8459
-4314,7957,-3643
-6051,8109,-2058
-8134,7169,965
-8716,4991,3725
-7882,1798,6084
-6138,-4908,11046
-3147,-6100,9247
-82,-7561,7643
4809,-8204,3395
6777,-7585,808
8291,-6162,-2129
8258,-3407,-4851
6888,330,-7218
4496,5247,-9743
1134,6917,-8051
-4244,7907,-3663
-6109,7928,-1819
-7990,6872,1118
-8514,4636,3878
-7594,1353,6241
-5618,-4599,10217
-2697,-6162,8859
565,-7466,6901
5131,-7965,2834
6975,-7334,359
8299,-5626,-2673
8080,-2780,-5300
6653,1831,-8484
4125,5473,-9598
697,7140,-7837
-3819,7973,-4154
-6422,7866,-1444
-8192,6773,1419
-8575,4450,4125
-7524,969,6555
-5498,-4591,10089
-2598,-6373,8971
944,-7722,6778
5346,-8241,2895
7268,-7565,297
8555,-5931,-2624
8452,-3147,-5305
7066,829,-7895
4401,5494,-9895
1200,6946,-8146
-4195,8047,-3852
-6121,8097,-1976
-8118,7033,1085
-8580,5003,3577
-7631,1542,6089
-5985,-4698,10683
-3069,-6067,9136
297,-7548,7251
5110,-8060,2950
7053,-7375,322
8386,-5927,-2459
8171,-2994,-5177
6781,886,-7667
4257,5449,-9706
919,7049,-7968
-3906,7940,-4034
-6154,7854,-1700
-7981,6810,1171
-8423,4591,3832
-7408,1080,6328
-5424,-4669,10093
-2627,-6245,8872
1410,-7614,6204
5346,-7961,2615
7264,-7227,-37
8377,-5597,-2780
7977,-2574,-5403
6534,2970,-9504
3984,5498,-9482
713,7115,-7828
-3927,7973,-4046
-6389,7750,-1361
-8064,6711,1353
-8501,4257,4244
-7387,742,6645
-5181,-4574,9755
-2305,-6447,8752
2149,-7713,5564
5577,-8130,2553
7305,-7387,82
8485,-5742,-2743
8369,-2924,-5445
6802,1538,-8340
4257,5440,-9697
1018,7033,-8051
-3984,8052,-4068
-6220,8023,-1803
-8163,6831,1332
-8604,4632,3972
-7656,1146,6510
-5766,-4611,10377
-2697,-6381,9078
1047,-7668,6621
5308,-8171,2863
7165,-7581,416
8547,-6084,-2463
8357,-3242,-5115
6987,429,-7416
4521,5263,-9784
1344,7016,-8360
-4351,7866,-3515
-6121,8072,-1951
-8093,7057,1036
-8699,4855,3844
-7816,1505,6311
-5902,-4661,10563
-3007,-6175,9182
309,-7713,7404
5086,-8270,3184
6950,-7656,706
8336,-6199,-2137
8287,-3502,-4785
7198,-57,-7141
4537,5123,-9660
1427,6876,-8303
-4644,7895,-3251
-6043,7957,-1914
-8035,6979,1056
-8497,4743,3754
-7573,1353,6220
-5841,-4694,10535
-2825,-6311,9136
437,-7618,7181
5123,-8138,3015
6967,-7519,552
8344,-6105,-2239
8196,-3361,-4835
7000,499,-7499
4438,5255,-9693
1208,6892,-8100
-4376,7924,-3548
-6014,7816,-1802
-7936,6789,1147
-8353,4475,3878
-7387,1031,6356
-5358,-4549,9907
-2508,-6249,8757
1423,-7474,6051
5185,-7944,2759
7082,-7169,87
8287,-5676,-2611
7899,-2656,-5243
6517,2569,-9086
3799,5506,-9305
627,7041,-7668
-4030,7874,-3844
-6550,7433,-883
-8093,6331,1762
-8266,3844,4422
-7062,288,6774
-4851,-4710,9561
-1951,-6534,8485
3955,-7544,3589
5511,-7887,2376
7482,-7049,-433
8476,-5263,-3213
7882,-2099,-5783
6389,4430,-10819
3357,5890,-9247
193,7425,-7618
-4603,8274,-3671
-6818,8072,-1254
-8559,6859,1700
-8703,4323,4380
-7540,862,6678
-5667,-4508,10175
-2825,-6377,9202
808,-7684,6876
5259,-8146,2887
7169,-7383,214
8377,-5861,-2516
8118,-2928,-5190
6620,1724,-8344
3984,5465,-9449
783,7095,-7878
-3906,7973,-4067
-6290,7689,-1399
-7973,6595,1378
-8299,4269,4030
-7251,787,6464
-5110,-4582,9692
-2260,-6336,8596
3427,-7445,4018
5407,-7874,2467
7371,-7033,-338
8270,-5238,-3032
7689,-2054,-5635
6158,4599,-10757
3279,5828,-9107
160,7408,-7568
-4471,8039,-3568
-6620,7602,-982
-8163,6331,1832
-8320,3852,4468
-7152,259,6893
-4859,-4760,9619
-2021,-6579,8600
4137,-7717,3580
5643,-8027,2384
7606,-7103,-503
8588,-5341,-3247
8126,-2314,-5812
6558,3964,-10522
3720,5750,-9470
647,7326,-7973
-3898,8344,-4446
-6439,8080,-1641
-8225,6884,1341
-8646,4611,4035
-7606,977,6629
-5618,-4574,10192
-2627,-6414,9041
1204,-7684,6480
5358,-8225,2867
7264,-7445,181
8538,-5985,-2553
8320,-3093,-5227
6884,878,-7762
4384,5465,-9849
1249,7099,-8348
-4290,7973,-3683
-6191,7998,-1807
-8109,7016,1093
-8691,4846,3845
-7767,1406,6361
-5845,-4739,10584
-2879,-6204,9083
552,-7684,7132
5263,-8278,3015
7074,-7639,565
8435,-6072,-2363
8332,-3308,-5024
7177,144,-7321
4624,5226,-9850
1489,6979,-8468
-4426,7965,-3539
-5940,8134,-2194
-8056,7214,842
-8716,4999,3717
-7862,1757,6105
-6158,-4801,10959
-3118,-6100,9218
-144,-7540,7684
4830,-8163,3333
6897,-7573,676
8443,-6298,-2145
8344,-3493,-4851
7144,94,-7238
4636,5148,-9784
1518,6901,-8419
-4450,7899,-3449
-5898,8010,-2112
-7990,7057,933
-8596,5040,3556
-7779,1584,6195
-5935,-4851,10786
-3031,-6010,9041
-45,-7581,7626
4830,-8043,3213
6855,-7387,532
8233,-5927,-2306
8184,-3172,-5012
6727,833,-7560
4285,5275,-9560
1002,6905,-7907
-3972,7788,-3816
-6183,7676,-1493
-8060,6595,1465
-8365,4269,4096
-7280,767,6513
-5255,-4459,9714
-2244,-6447,8691
2784,-7581,4797
5416,-8056,2640
7383,-7272,-111
8443,-5647,-2796
8217,-2718,-5499
6694,2194,-8888
3984,5680,-9664
858,7148,-8006
-3976,8085,-4109
-6435,8138,-1703
-8245,6925,1320
-8654,4587,4067
-7594,1105,6489
-5791,-4496,10287
-2891,-6319,9210
688,-7738,7050
5230,-8266,3036
7103,-7561,458
8497,-6208,-2289
8386,-3279,-5107
6987,540,-7527
4459,5284,-9743
1233,6996,-8229
-4207,7911,-3704
-6047,7944,-1897
-7920,6814,1106
-8489,4677,3812
-7528,1282,6246
-5539,-4673,10212
-2693,-6179,8872
1390,-7515,6125
5238,-7961,2723
7177,-7173,-4
8262,-5704,-2558
7862,-2594,-5268
6501,3011,-9512
3807,5560,-9367
668,7144,-7812
-3947,7936,-3989
-6430,7618,-1188
-8126,6484,1642
-8340,4050,4290
-7136,358,6778
-4917,-4632,9549
-2017,-6550,8567
3729,-7585,3856
5511,-7998,2487
7429,-7152,-277
8464,-5424,-3040
8014,-2400,-5614
6426,3832,-10258
3572,5766,-9338
334,7297,-7631
-4228,8179,-3951
-6661,7845,-1184
-8278,6608,1670
-8608,4174,4434
-7363,544,6819
-5362,-4591,9953
-2466,-6534,9000
2013,-7693,5680
5440,-8229,2789
7346,-7433,87
8580,-5845,-2735
8151,-2805,-5346
6727,1984,-8711
4133,5614,-9747
886,7189,-8075
-4120,8109,-3989
-6430,7957,-1527
-8241,6839,1402
-8695,4512,4183
-7660,1105,6555
-5614,-4541,10155
-2611,-6278,8889
961,-7664,6703
5366,-8159,2793
7169,-7474,305
8481,-5696,-2785
8072,-2549,-5523
6818,1072,-7890
4240,5461,-9701
932,7136,-8068
-3997,8192,-4195
-6331,7932,-1601
-8192,6864,1328
-8518,4281,4237
-7565,1249,6316
-5424,-4545,9969
-2388,-6468,8856
1068,-7602,6534
5247,-8093,2846
7095,-7371,276
8435,-5968,-2467
8175,-2908,-5267
6558,3221,-9779
3803,5709,-9512
643,7231,-7874
-4030,8217,-4187
-6290,7755,-1465
-8023,6694,1329
-8431,4401,4030
-7227,552,6675
-5073,-4533,9606
-2499,-6294,8793
3522,-7602,4080
5581,-7891,2310
7301,-7115,-186
8443,-5242,-3201
7862,-2178,-5684
6472,3312,-9784
3819,5667,-9486
639,7161,-7800
-4013,7969,-3956
-6451,7602,-1151
-8056,6476,1580
-8278,3642,4636
-7062,156,6906
-5049,-4611,9660
-2050,-6397,8447
4632,-7507,2875
5676,-7808,2132
7631,-6868,-763
8377,-4937,-3440
7656,-1897,-5759
6092,4611,-10703
3085,5902,-8987
-41,7305,-7264
-4851,8014,-3163
-6958,7433,-475
-8233,6166,2067
-8303,3638,4665
-6851,-528,7379
-4818,-4888,9706
-1749,-6727,8476
4657,-7701,3044
5659,-8043,2384
7697,-7156,-541
8575,-5366,-3209
7775,-1658,-6117
5989,4855,-10844
3015,6088,-9103
-37,7536,-7499
-4500,8171,-3671
-6814,7573,-759
-8225,6199,2026
-8410,3782,4628
-7243,412,6831
-4830,-4921,9751
-2025,-6550,8575
3786,-7610,3824
5680,-7973,2293
7569,-7189,-380
8464,-5094,-3370
7783,-2132,-5651
6286,4438,-10724
3477,5754,-9231
-20,7383,-7363
-4714,7891,-3177
-6525,7585,-1060
-8064,6237,1827
-8188,3324,4864
-6843,-247,7090
-4537,-5110,9647
-1402,-6793,8195
4467,-7730,3263
5890,-7693,1803
7796,-6756,-1040
8435,-4681,-3754
7532,-1295,-6237
5713,4719,-10432
2792,6034,-8826
-833,7519,-6686
-5098,8031,-2933
-7020,7449,-429
-8332,5989,2343
-8316,3114,5202
-6925,-730,7655
-4669,-5288,9957
-1320,-6950,8270
4405,-7775,3370
6022,-8200,2178
7965,-7214,-751
8745,-5164,-3581
7895,-1905,-5990
6261,4665,-10926
3427,6026,-9453
127,7573,-7700
-4578,8229,-3651
-6785,7792,-1007
-8320,6476,1844
-8559,4030,4529
-7342,334,7008
-5073,-4677,9750
-2128,-6645,8773
3823,-7746,3923
5630,-8283,2653
7631,-7367,-264
8575,-5643,-2932
8105,-2470,-5635
6633,3258,-9891
3840,5779,-9619
614,7326,-7940
-4133,8233,-4100
-6492,7862,-1370
-8287,6760,1527
-8481,4298,4183
-7404,676,6728
-5304,-4620,9924
-2396,-6517,8913
2536,-7660,5124
5535,-8113,2578
7412,-7317,-95
8518,-5700,-2818
8064,-2541,-5523
6686,3130,-9816
3972,5651,-9623
684,7342,-8026
-3943,8200,-4257
-6517,7866,-1349
-8217,6736,1481
-8646,4409,4237
-7482,734,6748
-5300,-4521,9821
-2404,-6550,8954
1856,-7746,5890
5453,-8229,2776
7305,-7445,140
8526,-5820,-2706
8328,-2953,-5375
6859,1410,-8269
4446,5399,-9845
969,7115,-8084
-4087,8031,-3944
-6249,7907,-1658
-8155,6876,1279
-8559,4562,3997
-7569,1006,6563
-5548,-4578,10126
-2425,-6393,8818
1522,-7590,6068
5325,-8023,2698
7231,-7231,0
8349,-5667,-2682
7986,-2648,-5338
6294,2833,-9127
3518,5605,-9123
379,7111,-7490
-4405,7957,-3552
-6542,7507,-965
-8138,6187,1951
-8254,3700,4554
-6987,61,6926
-4822,-4888,9710
-1810,-6637,8447
4739,-7755,3016
5729,-8072,2343
7680,-7194,-486
8575,-5259,-3316
7882,-1971,-5911
6245,4624,-10869
3382,5977,-9359
99,7561,-7660
-4644,8373,-3729
-6748,7915,-1167
-8336,6620,1716
-8716,4335,4381
-7458,614,6844
-5255,-4681,9936
-2388,-6517,8905
3122,-7647,4525
5395,-8085,2690
7474,-7293,-181
8439,-5556,-2883
7957,-2409,-5548
6463,3786,-10249
3617,5836,-9453
466,7297,-7763
-4281,8076,-3795
-6542,7672,-1130
-8200,6430,1770
-8349,3914,4435
-7099,272,6827
-4892,-4735,9627
-1897,-6476,8373
4331,-7515,3184
5655,-7891,2236
7565,-6958,-607
8344,-4937,-3407
7656,-1740,-5916
5944,4842,-10786
2937,5952,-8889
-119,7486,-7367
-4851,8052,-3201
-6880,7408,-528
-8262,6084,2178
-8299,3481,4818
-6942,-202,7144
-4710,-5057,9767
-1493,-6744,8237
4533,-7759,3226
5968,-8014,2046
7920,-7107,-813
8666,-4974,-3692
7800,-1761,-6039
6109,4801,-10910
3304,6084,-9388
169,7664,-7833
-4657,8237,-3580
-6773,7812,-1039
-8303,6472,1831
-8501,3988,4513
-7297,235,7062
-4966,-4719,9685
-1926,-6628,8554
4607,-7746,3139
5721,-8233,2512
7684,-7239,-445
8522,-5370,-3152
7944,-2149,-5795
6373,4356,-10729
3469,5853,-9322
280,7425,-7705
-4442,8142,-3700
-6612,7734,-1122
-8291,6513,1778
-8377,3840,4537
-7251,379,6872
-4974,-4851,9825
-1963,-6612,8575
4595,-7664,3069
5601,-8134,2533
7697,-7264,-433
8600,-5445,-3155
7961,-2153,-5808
6542,4347,-10889
3663,5845,-9508
420,7400,-7820
-4195,8188,-3993
-6591,7788,-1197
-8237,6628,1609
-8555,4236,4319
-7412,594,6818
-5127,-4719,9846
-2165,-6546,8711
3448,-7631,4183
5548,-8204,2656
7507,-7346,-161
8592,-5531,-3061
8184,-2458,-5726
6484,3539,-10023
3844,5700,-9544
565,7297,-7862
-4005,8076,-4071
-6476,7676,-1200
-8163,6620,1543
-8406,4067,4339
-7227,482,6745
-5069,-4611,9680
-2025,-6488,8513
4092,-7482,3390
5605,-7796,2191
7528,-6917,-611
8365,-4987,-3378
7680,-1909,-5771
5865,4838,-10703
2941,5915,-8856
-231,7280,-7049
-4888,7940,-3052
-6814,7363,-549
-8184,5944,2240
-8076,3242,4834
-6789,-610,7399
-4376,-5255,9631
-1270,-6839,8109
4269,-7738,3469
6121,-7833,1712
7878,-6876,-1002
8456,-4620,-3836
7425,-1134,-6291
5581,4690,-10271
2590,6261,-8851
-1320,7602,-6282
-5247,8159,-2912
-6983,7499,-516
-8415,5985,2430
-8406,3353,5053
-7082,-433,7515
-4702,-5296,9998
-1493,-6954,8447
4818,-7920,3102
5845,-8245,2400
7825,-7218,-607
8604,-5271,-3333
7895,-1967,-5928
6253,4694,-10947
3473,5923,-9396
206,7445,-7651
-4413,8052,-3639
-6616,7594,-978
-8221,6344,1877
-8262,3625,4637
-7024,28,6996
-4739,-4875,9614
-1464,-6760,8224
4822,-7581,2759
5725,-7796,2071
7664,-6847,-817
8415,-4813,-3602
7499,-1423,-6076
5762,4818,-10580
2883,5968,-8851
-495,7445,-6950
-5049,7986,-2937
-6954,7284,-330
-8295,5865,2430
-8200,3069,5131
-6777,-1130,7907
-4438,-5284,9722
-1031,-6930,7961
4302,-7767,3465
6043,-7895,1852
7899,-6909,-990
8505,-4801,-3704
7511,-1315,-6196
5754,4830,-10584
2780,6179,-8959
-713,7561,-6848
-5271,8192,-2921
-7090,7511,-421
-8443,6076,2367
-8456,3353,5103
-7161,-264,7425
-4719,-5143,9862
-1699,-6839,8538
4776,-7800,3024
5849,-8188,2339
7837,-7148,-689
8551,-5267,-3284
7870,-1996,-5874
6298,4768,-11066
3159,6080,-9239
37,7594,-7631
-4867,8320,-3453
-6831,7829,-998
-8460,6496,1964
-8518,3852,4666
-7371,330,7041
-5094,-4826,9920
-2157,-6628,8785
3840,-7726,3886
5498,-8245,2747
7585,-7305,-280
8703,-5713,-2990
8126,-2487,-5639
6620,3510,-10130
3848,5841,-9689
561,7400,-7961
-4083,8344,-4261
-6575,7994,-1419
-8287,6835,1452
-8666,4488,4178
-7598,940,6658
-5436,-4607,10043
-2598,-6389,8987
1476,-7689,6213
5436,-8159,2723
7383,-7371,-12
8542,-5775,-2767
8241,-2734,-5507
6649,2499,-9148
4120,5490,-9610
614,7288,-7902
-3914,8146,-4232
-6459,7837,-1378
-8295,6711,1584
-8584,4422,4162
-7495,738,6757
-5490,-4479,9969
-2458,-6480,8938
1909,-7689,5780
5498,-8076,2578
7359,-7305,-54
8509,-5680,-2829
8204,-2677,-5527
6612,2264,-8876
3865,5577,-9442
552,7218,-7770
-4026,8126,-4100
-6480,7812,-1332
-8134,6583,1551
-8320,4137,4183
-7070,416,6654
-5110,-4533,9643
-2087,-6463,8550
3786,-7598,3812
5643,-7895,2252
7540,-7082,-458
8476,-5205,-3271
7713,-1893,-5820
5960,4756,-10716
3172,5894,-9066
-136,7486,-7350
-4954,8184,-3230
-6765,7635,-870
-8311,6245,2066
-8509,3803,4706
-7227,119,7108
-4929,-4962,9891
-1893,-6740,8633
4690,-7746,3056
5634,-8175,2541
7738,-7243,-495
8608,-5325,-3283
8027,-2087,-5940
6468,4541,-11009
3716,5894,-9610
618,7565,-8183
-4116,8258,-4142
-6624,7969,-1345
-8307,6859,1448
-8621,4422,4199
-7462,717,6745
-5317,-4624,9941
-2462,-6340,8802
1831,-7581,5750
5564,-7944,2380
7338,-7144,-194
8390,-5304,-3086
7825,-2268,-5557
6270,4219,-10489
3337,5667,-9004
173,7276,-7449
-4413,7981,-3568
-6567,7342,-775
-8097,6096,2001
-8208,3518,4690
-6864,-78,6942
-4653,-5044,9697
-1332,-6686,8018
4772,-7643,2871
5968,-7907,1939
7829,-6991,-838
8476,-4822,-3654
7598,-1542,-6056
5758,4719,-10477
3003,6092,-9095
-107,7503,-7396
-4995,8068,-3073
-6855,7507,-652
-8299,6133,2166
-8349,3423,4926
-6987,-437,7424
-4657,-5197,9854
-1509,-6954,8463
4628,-7924,3296
5927,-8386,2459
7858,-7363,-495
8679,-5341,-3338
8126,-2161,-5965
6517,4455,-10972
3502,5923,-9425
330,7515,-7845
-4405,8262,-3857
-6670,7763,-1093
-8377,6571,1806
-8485,4096,4389
-7346,396,6950
-5061,-4780,9841
-2178,-6653,8831
3828,-7651,3823
5572,-8167,2595
7598,-7288,-310
8567,-5605,-2962
8097,-2499,-5598
6571,3543,-10114
3865,5717,-9582
416,7367,-7783
-4092,8217,-4125
-6562,7676,-1114
-8217,6620,1597
-8443,4083,4360
-7280,371,6909
-4900,-4710,9610
-2074,-6633,8707
3605,-7672,4067
5585,-8146,2561
7561,-7239,-322
8559,-5498,-3061
8085,-2363,-5722
6538,3691,-10229
3844,5729,-9573
387,7338,-7725
-4257,8146,-3889
-6608,7746,-1138
-8291,6567,1724
-8542,4153,4389
-7268,429,6839
-5259,-4657,9916
-2165,-6542,8707
3551,-7680,4129
5589,-8089,2500
7503,-7247,-256
8563,-5461,-3102
8076,-2450,-5626
6402,3432,-9834
3559,5795,-9354
202,7301,-7503
-4343,8105,-3762
-6628,7647,-1019
-8167,6402,1765
-8340,3877,4463
-7029,107,6922
-4818,-4846,9664
-1872,-6534,8406
4673,-7585,2912
5614,-7829,2215
7581,-7004,-577
8324,-5135,-3189
7532,-1765,-5767
5742,4785,-10527
2747,5952,-8699
-808,7387,-6579
-5135,7924,-2789
-7000,7128,-128
-8262,5700,2562
-8113,2974,5139
-6703,-1381,8084
-4343,-5494,9837
-1192,-6967,8159
4294,-7944,3650
5981,-8031,2050
7874,-6963,-911
8497,-4966,-3531
7614,-1513,-6101
5948,4838,-10786
